x[m],y[m],Speed [km/h],Tan. Acc. [ms-2],Lat. Acc. [ms-2],Time [s],Angle [rad],vehicle_id,flw_type,entry,exit,length,width,x_rot,y_rot,lanes
511629.91,5026611.25,73.4814,0.6883,0.4803,184.117629,2.7359,579,Car,Gate 204,Gate 201,5,2,183.318961347453,92.4725164556876,5
511629.29,5026611.52,73.5647,0.6998,0.4945,184.150996,2.735,579,Car,Gate 204,Gate 201,5,2,182.64362863428,92.437506088987,5
511628.66,5026611.79,73.6494,0.7102,0.5077,184.184363,2.7342,579,Car,Gate 204,Gate 201,5,2,181.959346576361,92.3980337446556,5
511628.03,5026612.06,73.7353,0.7197,0.5199,184.21773,2.7333,579,Car,Gate 204,Gate 201,5,2,181.275064519141,92.3585613993928,5
511627.4,5026612.33,73.8223,0.7283,0.5311,184.251096,2.7324,579,Car,Gate 204,Gate 201,5,2,180.590782461688,92.3190890550613,5
511626.78,5026612.61,73.9102,0.7361,0.5413,184.284463,2.7315,579,Car,Gate 204,Gate 201,5,2,179.910987769952,92.2930280324072,5
511626.15,5026612.88,73.9991,0.7432,0.5505,184.31783,2.7305,579,Car,Gate 204,Gate 201,5,2,179.226705712499,92.2535556871444,5
511625.52,5026613.16,74.0887,0.7497,0.5587,184.351197,2.7296,579,Car,Gate 204,Gate 201,5,2,178.537961677182,92.2230326868594,5
511624.89,5026613.43,74.1792,0.7558,0.5659,184.384563,2.7286,579,Car,Gate 204,Gate 201,5,2,177.85367961973,92.1835603415966,5
511624.26,5026613.71,74.2703,0.7614,0.5722,184.41793,2.7276,579,Car,Gate 204,Gate 201,5,2,177.16493558418,92.1530373403803,5
511623.63,5026613.98,74.3621,0.7668,0.5775,184.451297,2.7265,579,Car,Gate 204,Gate 201,5,2,176.480653526494,92.1135649969801,5
511623,5026614.26,74.4545,0.7719,0.5818,184.484663,2.7255,579,Car,Gate 204,Gate 201,5,2,175.791909491643,92.0830419957638,5
511622.37,5026614.54,74.5475,0.777,0.5852,184.51803,2.7245,579,Car,Gate 204,Gate 201,5,2,175.103165456094,92.0525189945474,5
511621.74,5026614.82,74.6411,0.782,0.5877,184.551397,2.7234,579,Car,Gate 204,Gate 201,5,2,174.414421420079,92.0219959933311,5
511621.11,5026615.1,74.7354,0.7872,0.5892,184.584764,2.7223,579,Car,Gate 204,Gate 201,5,2,173.725677385228,91.9914729921147,5
511620.47,5026615.38,74.8303,0.7925,0.5897,184.61813,2.7212,579,Car,Gate 204,Gate 201,5,2,173.027984006098,91.9564880132675,5
511619.84,5026615.67,74.9258,0.7981,0.5894,184.651497,2.7201,579,Car,Gate 204,Gate 201,5,2,172.334777992219,91.9349143560976,5
511619.21,5026615.95,75.022,0.8041,0.5881,184.684864,2.719,579,Car,Gate 204,Gate 201,5,2,171.646033956669,91.9043913548812,5
511618.57,5026616.24,75.119,0.8105,0.5859,184.718231,2.718,579,Car,Gate 204,Gate 201,5,2,170.943878599443,91.8783557200804,5
511617.94,5026616.52,75.2168,0.8175,0.5828,184.751597,2.717,579,Car,Gate 204,Gate 201,5,2,170.255134564126,91.8478327179328,5
511617.3,5026616.81,75.3155,0.8259,0.5788,184.784964,2.716,579,Car,Gate 204,Gate 201,5,2,169.552979206899,91.821797083132,5
511616.67,5026617.1,75.4152,0.8354,0.5743,184.818331,2.7151,579,Car,Gate 204,Gate 201,5,2,168.859773193486,91.8002234250307,5
511616.03,5026617.39,75.5161,0.8431,0.569,184.851698,2.7142,579,Car,Gate 204,Gate 201,5,2,168.157617836259,91.7741877892986,5
511615.39,5026617.68,75.6177,0.8491,0.563,184.885064,2.7132,579,Car,Gate 204,Gate 201,5,2,167.455462479033,91.7481521535665,5
511614.76,5026617.97,75.7201,0.8559,0.5562,184.918431,2.7123,579,Car,Gate 204,Gate 201,5,2,166.762256465154,91.7265784963965,5
511614.12,5026618.27,75.8232,0.8612,0.5486,184.951798,2.7115,579,Car,Gate 204,Gate 201,5,2,166.055639129831,91.7094922047108,5
511613.48,5026618.56,75.9268,0.8641,0.5406,184.985164,2.7106,579,Car,Gate 204,Gate 201,5,2,165.353483772604,91.6834565689787,5
511612.84,5026618.85,76.0308,0.8667,0.5326,185.018531,2.7098,579,Car,Gate 204,Gate 201,5,2,164.65132841561,91.6574209332466,5
511612.2,5026619.15,76.1351,0.8693,0.5245,185.051898,2.7089,579,Car,Gate 204,Gate 201,5,2,163.944711079821,91.6403346424922,5
511611.56,5026619.44,76.2396,0.8716,0.5163,185.085265,2.7081,579,Car,Gate 204,Gate 201,5,2,163.242555722594,91.6142990067601,5
511610.92,5026619.74,76.3445,0.8738,0.508,185.118631,2.7074,579,Car,Gate 204,Gate 201,5,2,162.535938387271,91.5972127150744,5
511610.28,5026620.04,76.449,0.8662,0.4908,185.151998,2.7066,579,Car,Gate 204,Gate 201,5,2,161.829321052181,91.5801264233887,5
511609.63,5026620.34,76.5531,0.8679,0.4818,185.185365,2.7058,579,Car,Gate 204,Gate 201,5,2,161.113754373277,91.5585781531408,5
511608.99,5026620.64,76.6575,0.8699,0.4729,185.218732,2.7051,579,Car,Gate 204,Gate 201,5,2,160.407137037953,91.5414918605238,5
511608.34,5026620.94,76.7621,0.8721,0.4641,185.252098,2.7044,579,Car,Gate 204,Gate 201,5,2,159.691570358817,91.5199435902759,5
511607.7,5026621.24,76.867,0.8746,0.4554,185.285465,2.7037,579,Car,Gate 204,Gate 201,5,2,158.984953023493,91.5028572985902,5
511607.05,5026621.54,76.9722,0.8773,0.4469,185.318832,2.703,579,Car,Gate 204,Gate 201,5,2,158.269386344589,91.4813090283424,5
511606.41,5026621.85,77.0778,0.8802,0.4386,185.352198,2.7023,579,Car,Gate 204,Gate 201,5,2,157.55830703117,91.4731720807031,5
511605.76,5026622.15,77.1837,0.8834,0.4303,185.385565,2.7017,579,Car,Gate 204,Gate 201,5,2,156.8427403518,91.4516238113865,5
511605.11,5026622.46,77.29,0.8869,0.4222,185.418932,2.701,579,Car,Gate 204,Gate 201,5,2,156.122711694799,91.4390248842537,5
511604.46,5026622.76,77.3968,0.8905,0.4143,185.452299,2.7004,579,Car,Gate 204,Gate 201,5,2,155.407145016128,91.4174766140059,5
511603.81,5026623.07,77.504,0.8945,0.4064,185.485665,2.6998,579,Car,Gate 204,Gate 201,5,2,154.687116358662,91.4048776878044,5
511603.17,5026623.38,77.6117,0.8986,0.3988,185.519032,2.6992,579,Car,Gate 204,Gate 201,5,2,153.976037045242,91.3967407392338,5
511602.52,5026623.69,77.7199,0.903,0.3912,185.552399,2.6986,579,Car,Gate 204,Gate 201,5,2,153.256008387776,91.3841418130323,5
511601.86,5026624,77.8286,0.9077,0.3838,185.585766,2.698,579,Car,Gate 204,Gate 201,5,2,152.527030387195,91.3670809082687,5
511601.21,5026624.31,77.938,0.9125,0.3765,185.619132,2.6974,579,Car,Gate 204,Gate 201,5,2,151.807001730427,91.3544819811359,5
511600.56,5026624.62,78.0479,0.9177,0.3694,185.652499,2.6968,579,Car,Gate 204,Gate 201,5,2,151.086973073427,91.3418830549344,5
511599.91,5026624.93,78.1584,0.923,0.3624,185.685866,2.6963,579,Car,Gate 204,Gate 201,5,2,150.366944416426,91.3292841278017,5
511599.25,5026625.24,78.2697,0.9286,0.3555,185.719233,2.6957,579,Car,Gate 204,Gate 201,5,2,149.637966415379,91.3122232249007,5
511598.6,5026625.55,78.3816,0.9345,0.3488,185.752599,2.6952,579,Car,Gate 204,Gate 201,5,2,148.917937758379,91.2996242977679,5
511597.94,5026625.87,78.4942,0.9407,0.3422,185.785966,2.6946,579,Car,Gate 204,Gate 201,5,2,148.184497779235,91.2915127370507,5
511597.29,5026626.18,78.6075,0.9467,0.3358,185.819333,2.6941,579,Car,Gate 204,Gate 201,5,2,147.464469122235,91.2789138108492,5
511596.63,5026626.5,78.7216,0.9522,0.3296,185.852699,2.6936,579,Car,Gate 204,Gate 201,5,2,146.731029143557,91.2708022492006,5
511595.97,5026626.81,78.8364,0.9594,0.3236,185.886066,2.6931,579,Car,Gate 204,Gate 201,5,2,146.002051142976,91.253741344437,5
511595.32,5026627.13,78.9522,0.9682,0.3176,185.919433,2.6926,579,Car,Gate 204,Gate 201,5,2,145.277560507413,91.250091762282,5
511594.66,5026627.45,79.069,0.9762,0.3117,185.9528,2.6922,579,Car,Gate 204,Gate 201,5,2,144.544120528735,91.2419802006334,5
511594,5026627.77,79.1867,0.9834,0.3058,185.986166,2.6917,579,Car,Gate 204,Gate 201,5,2,143.810680550057,91.2338686399162,5
511593.33,5026628.09,79.3052,0.9899,0.3,186.019533,2.6912,579,Car,Gate 204,Gate 201,5,2,143.068291227333,91.2212951015681,5
511592.67,5026628.41,79.4244,0.9955,0.2942,186.0529,2.6908,579,Car,Gate 204,Gate 201,5,2,142.33485124819,91.2131835408509,5
511592.01,5026628.73,79.5443,1.0003,0.2885,186.086267,2.6903,579,Car,Gate 204,Gate 201,5,2,141.601411269512,91.2050719801337,5
511591.35,5026629.05,79.6647,1.0043,0.2829,186.119633,2.6899,579,Car,Gate 204,Gate 201,5,2,140.867971290834,91.1969604184851,5
511590.68,5026629.37,79.7855,1.0076,0.2773,186.153,2.6895,579,Car,Gate 204,Gate 201,5,2,140.12558196811,91.184386880137,5
511590.02,5026629.69,79.9067,1.01,0.2718,186.186367,2.6891,579,Car,Gate 204,Gate 201,5,2,139.392141989432,91.1762753184885,5
511589.35,5026630.02,80.0281,1.0117,0.2663,186.219734,2.6887,579,Car,Gate 204,Gate 201,5,2,138.645290689077,91.1726511223242,5
